,Species,Model_name,Trait,B0,E,T_pk,E_D,E_D_L,Est_Tpk,Max_response,Slope,Intercept,R_Squared,AIC,BIC,Delta_AIC,Delta_BIC,Best_Type,Rank,Corrected,Number_Of_Data_Points,Points_Before_Peak,Points_After_Peak,Number_Of_Variables,Tpk_std,Response_std,E_std,B0_est,E_est,E_D_est,E_D_L_est,T_pk_est,FinalID,OriginalID,Citation,Latitude,Longitude,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,OptimalConditions,RespiratoryPathway,ConLabGrowthTemp
120_Sch_TF_TKP,Methanobacterium subterraneum,schoolfield_two_factor_tpk,Specific Growth Rate,-0.34107863605075145,0.34363256912615747,309.3392159953189,2.9976949387390786,NA,309.2586800000085,3.4712175563725753,NA,NA,0.9511348990508643,-21.327976660031005,-17.815051195060775,NA,NA,schoolfield_two_factor_tpk,1,False,10,6,4,4,1.140166123861164,0.22834362865685062,0.06283347568824471,1.0154045780136725,3.1710174486265412,3.2231992258002378,0.2322638815150495,313.08099999999996,120,Kotelnikova_1998_M_subterraneum,"1998, Kotelnitkova, S. et al, 'Methanobacterium subterraneurn sp. nov., a new alkaliphilic, eurythermic and halotolerant methanogen isolated from deep granitic groundwater', International Journal of Sytematic Microbiology, 48 ( 357-367)",57.24,16.24,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,True,D1,NA
86_Sch_TF_TKP,Methanobacterium thermaggregans,schoolfield_two_factor_tpk,Specific Growth Rate,-4.955479395203991,0.7868722588675454,342.6946701421232,32.11583285108274,NA,342.63800000000646,6.057292720224573,NA,NA,0.9842941021460639,-10.78033538777472,-10.733145825604218,NA,NA,schoolfield_two_factor_tpk,1,False,5,4,1,4,NA,NA,NA,-0.13623217932491338,1.317295536574165,2.189915765532335,-2.63459107314833,338.8114,86,Blotevogel_1985_M_thermoaggregans,"1985, Blotevogel, K.H. and Fischer, U., 'Isolation and characterization of a new thermophilic and autotrophic methane producing bacterium: Methanobacterium thermoaggregans spec. nov.', Arch Microbiol 142, (218-222)",NA,NA,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,thermaggregans,True,D1,65.0
504_Sch_TF_TKP,Methanobacterium thermoautotrophicum,schoolfield_two_factor_tpk,CH4 produced,-3.244107130003006,0.7098202004980598,340.67162222531766,4.653028874605819,NA,340.5500000000096,13.004392699778705,NA,NA,0.9665254875430138,6.073352044460413,8.470559752859593,NA,NA,schoolfield_two_factor_tpk,1,False,8,5,3,4,1.0097359029078403,1.2770973835141957,0.16411106260509922,-3.1499469554293364,0.797372525917684,1.01093951755458,-0.31970807031411974,343.23499999999996,504,Zeikus_1971_M_thermoautotrophicus,"Zeikus, J and Wolfe, R.S ""Methanobacterium thermoautotrophicus sp. n., an Anaerobic, Autotrophic, Extreme Thermophile"", JOURNAL OF BACTERIOLOGY, 109 (707-713)",40.11,-88.2,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,thermoautotrophicum,True,D1,65.0
112_Sch_TF_TKP,Methanocaldococcus jannaschii,schoolfield_two_factor_tpk,Specific Growth Rate,-2.6701461826017963,0.6394844270206448,357.29127157225537,4.3072045173671825,NA,357.15120000000854,35.33743848746189,NA,NA,0.9848468394001898,15.114681790508161,17.51188949890734,NA,NA,schoolfield_two_factor_tpk,1,False,8,6,2,4,0.9566692218318807,2.857553707248413,0.08528904075281692,1.4966901783422564,1.5923619979940662,1.8635081684863803,0.04376544985108777,359.36449999999996,112,Jones_1983_M_jannaschii,"1983, Jones, W.J. et al, 'Methanococcus jannaschii sp. nov.,an extremely thermophilic methanogen from a submarine hydrothermal vent', Arch Microbiol, 136 (254-261)",20.5,109.06,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,True,D1,NA
109_Sch_TF_TKP,Methanocaldococcus vulcanius,schoolfield_two_factor_tpk,Specific Growth Rate,-4.3084723735621475,0.7783758599338835,353.2887850687337,5.836981009504403,NA,353.1898000000082,21.053672542641994,NA,NA,0.9599541083074028,15.959746018885795,20.384279267825796,NA,NA,schoolfield_two_factor_tpk,1,False,12,8,4,4,0.8155908533083868,1.6068486054123015,0.1093856555094157,-2.777271670144163,0.8419988227196568,1.0112639446529141,0.6585090519169201,352.6592,109,Jeanthon_1999_m_vulcanis,"1999, Jeanthon, C. et al, 'Methanococcus vulcanius sp. nov., a novel hyperthermophilic methanogen isolated from East Pacific Rise, and identification of Methanococcus sp. DSM 4213T as Methanococcus fervens sp. nov.', International Journal of Systematic Bacteriology, 49 (583-589)",12.48,103.58,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,vulcanius,True,D1,NA
90_Sch_TF_TKP,Methanococcus voltae,schoolfield_two_factor_tpk,Specific Growth Rate,-1.8943389279976584,0.7933110144570403,315.13065645213,40.323192977421485,NA,315.001000000005,13.081864450711105,NA,NA,0.9979246733021006,-12.301616291141169,-12.254426728970667,NA,NA,schoolfield_two_factor_tpk,1,False,5,4,1,4,3.800000000000864,4.254761821330974,0.011032516389743341,0.8690481695509772,1.2185305897209773,1.9172549576648588,-2.4370611794419546,313.05199999999996,90,Huber_1982_M_voltae,"1982, Huber H. et al, 'Methanococeus Thermolithotrophicus, a Novel ThermophilicLithotrophic Methanogen ', Arch Microbiol 132, (47- 50)",NA,NA,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcus,voltae,True,D1,NA
158_Sch_TF_TKP,Methanoculleus submarinus,schoolfield_two_factor_tpk,Specific Growth Rate,-3.574019489834191,0.8516992259978435,315.3702638594179,4.127852637840434,NA,315.2489000000073,2.8213337516155117,NA,NA,0.9887073202126309,-104.47249689973003,-96.5822277479903,NA,NA,schoolfield_two_factor_tpk,1,False,24,15,9,4,0.20808411760636536,0.07639098329616406,0.04932120753450219,-0.4985808973495537,1.0152219470326929,1.1785316394586185,0.4793287635687755,317.9022,158,Mickucki_2003,"2003, Mikucki, J.A et al 'Isolation of a Methanogen from Deep Marine Sediments That Contain Methane Hydrates, and Description of Methanoculleus submarinus sp. nov.', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 69 (3311-3316)",32.26,135.01,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,True,D1,37.0
82_Sch_TF_TKP,Methanoculleus thermophilus,schoolfield_two_factor_tpk,Specific Growth Rate,-2.338942333651781,3.8661020530722077,328.2107575223597,2.4548897869932707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,schoolfield_two_factor_tpk,1,False,14,11,3,4,NA,NA,NA,-2.338942333651781,3.8661020530722072,2.45488978699327,1.6346763781004863,328.2107566872551,82,Harris_1984_FR4,"1984,  Harris, J.E. et al., 'Isolation and Characterization of a Novel Thermophilic, Freshwater Methanogen', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 48, (1123-1128)",52.54,1.65,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,thermophilus,True,D1,37.0
67_Sch_TF_TKP,Methanogenium frigidum,schoolfield_two_factor_tpk,Specific Growth Rate,-3.181280179039674,1.0681086359500245,286.3386047128301,4.464629006235802,NA,286.2201400000045,0.25517709928267146,NA,NA,0.8388599017248897,-123.99645172405292,-117.27425682822071,NA,NA,schoolfield_two_factor_tpk,1,False,19,10,9,4,0.48762935719674233,0.02781515018506389,0.24634101853283405,-2.362589896312658,0.5104617485437424,0.7189756603221966,0.49269414302937914,283.12334999999996,67,Franzmann_1997_M_frigidum,"1997,  FRANZMANN, P.D. et al , 'Methanogenium fngidum sp. nov., a Psychrophilic, H,-Using Methanogen from Ace Lake, Antarctica ', INTERNATIONAL JOURNAL OF SYSTEMATIC BACTERIOLOGY, 47, (1068-1072)",21.23,38.04,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,True,D1,15.0
152_Sch_TF_TKP,Methanohalophilus portucalensis,schoolfield_two_factor_tpk,Specific Growth Rate,-3.4253875193443597,0.7575262731381556,310.8845020548171,8.239023303685181,NA,310.7983000000051,1.4665850512675174,NA,NA,0.977230213465512,-23.0539644806081,-22.09516713446783,NA,NA,schoolfield_two_factor_tpk,1,False,6,4,2,4,1.0494069668849093,3.8782937799662225,0.16228543086264546,-0.5632142546577112,1.2642597755255007,1.424421348958535,-2.5285195510510015,309.8392,152,Mathrani_1985,"1985, MATHRANI, I.M. and BOONE D.R., 'Isolation and Characterization of a Moderately HalophilicMethanogen from a Solar Saltern', APPLIED AND ENVIRONMENTAL MICROBIOLOGY, 50 (140-143)",37.52,-122.03,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,portucalensis,True,D1,37.0
505_Sch_TF_TKP,Methanolobus psychrophilus,schoolfield_two_factor_tpk,Specific Growth Rate,-1.4343450144742498,0.75573354351936,290.7335427916292,9.623000798396243,NA,290.59325930000506,1.5278939614992386,NA,NA,0.9736835533862214,-21.04751349636758,-20.088716150227306,NA,NA,schoolfield_two_factor_tpk,1,False,6,3,3,4,0.8745700207181147,3.1660218520410406,0.2256440402596157,-20.672958418846257,1.470300544676725,2.7830532861125006,-4.2598179165278935,291.03089462402335,505,Zhang_2008_M_psychrophilus,"Zhang, G., Jiang, N., Liu, X., & Dong, X. (2008). Methanogenesis from methanol at low temperatures by a novel psychrophilic methanogen, Methanolobus psychrophilus"" sp. nov., prevalent in Zoige wetland of the Tibetan plateau. Applied and Environmental Microbiology, 74(19), 6114-6120.",33.56,102.52,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanolobus,psychrophilus,True,D1,15.0
61_Sch_TF_TKP,Methanomicrobiaceae sp,schoolfield_two_factor_tpk,uMols methane,0.6396855142324465,0.6345884142847775,335.1947011803063,7.11005239675932,NA,335.11300000000614,253.3561705454642,NA,NA,0.9260457169412342,58.52644303451156,60.92365074291074,NA,NA,schoolfield_two_factor_tpk,1,False,8,5,3,4,1.3182924773535816,206.2759115721776,0.18227836991983568,3.150250474451392,1.017690813564669,1.1275622429245926,-2.035381627129338,333.07869999999997,61,Ferguson_1983_Methanomicrobiaceae,"1983,  FERGUSON, T.J. et al, 'Isolation and Characterization of an H2-Oxidizing Thermophilic Methanogen', APPLIED AND ENVIRONMENTAL MICROBIOLOGY, 45 (265-274)",NA,NA,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,NA,NA,True,D1,55.0
125_Sch_TF_TKP,Methanopyrus kandleri,schoolfield_two_factor_tpk,Specific Growth Rate,-42.9946303781657,4.234192230928732,369.95127051097296,8.740795788863666,NA,369.8318000000038,29.84927050012627,NA,NA,0.9885006556462439,4.136569911236219,4.18375947340672,NA,NA,schoolfield_two_factor_tpk,1,False,5,2,3,4,1.2418417269589812,12.6338167499421,3.3598675213295803,-0.17973929370692415,0.4388115650824325,0.8129012332561503,-0.877623130164865,373.162,125,Kurr_1991_M_kandlerii,"1991, Kurr, M. et al, 'Methanopyrus kandleri, gen. and sp. nov. represents a novel group of hyperthermophilic methanogens, growing at 110?C', Arch Microbiol, 156 (239-247)",27.25,-111.5,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,True,D1,NA
351_Sch_TF_TKP,Methanopyrus kandleri,schoolfield_two_factor_tpk,Specific Growth Rate,-17.092947041250564,1.7506750479625228,377.40501728904513,4.201661263638237,NA,377.2962000000066,18.306013646060318,NA,NA,0.9655913331679994,11.156723438008608,15.981470225316292,NA,NA,schoolfield_two_factor_tpk,1,False,13,5,8,4,0.6875229087093861,1.303336287625762,0.3211399852944577,-2.777271670144163,0.31448682875086403,0.6889906863312609,0.7960242905135663,378.26099999999997,351,Takai2008_M_kandleri_116_40_20_MPa,"2008, K. Takai and K. Nakamura and T. Toki and U. Tsunogai and M. Miyazaki and J. Miyazaki and H. Hirayama and S. Nakagawa and T. Nunoura and K. Horikoshi, 'Cell proliferation at 122? C and isotopically heavy CH4 production by a hyperthermophilic methanogen under high-pressure cultivation'. Proceedings of the National Academy of Sciences, 105(31),pp10949-10954",-25.31,70.04,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,True,D1,100.0
352_Sch_TF_TKP,Methanopyrus kandleri,schoolfield_two_factor_tpk,Specific Growth Rate,-14.14613756707844,1.5084581474879115,373.8706567839885,3.8559069878726033,NA,373.79370000000574,13.691358964733057,NA,NA,0.9667833749745809,0.8862027816550073,5.710949568962691,NA,NA,schoolfield_two_factor_tpk,1,False,13,5,8,4,0.693163501635955,0.8225364660034471,0.26003625596932106,-2.091093158900311,0.6063047629321218,0.9112423003396812,-1.2126095258642435,373.385,352,Takai2008_M_kandleri_116_0.4_MPa,"2008, K. Takai and K. Nakamura and T. Toki and U. Tsunogai and M. Miyazaki and J. Miyazaki and H. Hirayama and S. Nakagawa and T. Nunoura and K. Horikoshi, 'Cell proliferation at 122? C and isotopically heavy CH4 production by a hyperthermophilic methanogen under high-pressure cultivation'. Proceedings of the National Academy of Sciences, 105(31),pp10949-10954",-25.31,70.04,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,True,D1,100.0
401_Sch_TF_TKP,Methanosaeta concilii,schoolfield_two_factor_tpk,Methanogenesis,-5.738452468419367,1.0273959464565554,311.13607125764366,1.4127979138151519,NA,310.9910000000091,0.18081168176709608,NA,NA,0.9902688563110925,-91.90529309367302,-88.3923676287028,NA,NA,schoolfield_two_factor_tpk,1,False,10,8,2,4,0.9289399752101272,0.028923466968880845,0.18836339753162584,-2.3534574233678023,1.1286815648168789,8.63844239227624,0.4050233739254884,310.065,401,Hus.H2,"Huser BA, Wuhrmann K, Zehnder AJB (1982) Methanothrix soehngenii gen-nov-sppnov, a new acetotrophic non-hydrogen oxidizing methane bacterium. Archives of Microbiology, 132, 1_9.",NA,NA,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosaetaceae,Methanosaeta,concilii,True,D1,37.0
397_Sch_TF_TKP,Methanosarcina barkeri,schoolfield_two_factor_tpk,Methanogenesis,-0.5686722079341512,0.9491544955116036,309.9596630060976,202.90706919989657,NA,309.85000000000673,67.06579589035941,NA,NA,0.9999199628957033,0.0,-7.867932527431656,NA,NA,schoolfield_two_factor_tpk,1,False,4,3,1,4,NA,NA,NA,3.4701069883516027,1.8802221759275617,5.320068911247794,-1.1138769387826362,309.7403351888525,397,west.H2,"Westermann P, Ahring BK, Mah RA (1989) Temperature compensation in Methanosarcina barkeri by modulation of hydrogen and acetate affinity. Applied and Environmental Microbiology, 55, 1262_1266.",NA,NA,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,barkeri,True,D1,NA
399_Sch_TF_TKP,Methanosarcina sp.,schoolfield_two_factor_tpk,Methanogenesis,-8.794668733398534,2.2148680320667706,330.37610456638964,2.513248204315953,NA,330.26800000000503,214.4808412886873,NA,NA,0.9998873208790319,4.677501359477702,5.6362987056179765,NA,NA,schoolfield_two_factor_tpk,1,False,6,4,2,4,0.11831986308311199,1.3785699940445642,0.060790856006908395,3.1710280069510364,1.0099523679440043,5.557724636958218,-2.0199047358880087,332.842,399,Ferg.Ac,"Ferguson, TJ & Mah, RA (1983) Isolation and characterisation of an H2 oxidising thermophilic methanogen. Appl. Env. Micro. 45, 265.",NA,NA,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,NA,True,D1,55.0
400_Sch_TF_TKP,Methanosarcina tm-1.,schoolfield_two_factor_tpk,Methanogenesis,-8.094840812399925,0.8551735089755166,322.6538424437459,2.9198224733962928,NA,322.5500000000044,0.05675282239561077,NA,NA,0.9864136368615022,-56.65368448166123,-56.60649491949073,NA,NA,schoolfield_two_factor_tpk,1,False,5,3,2,4,0.9183824931763949,0.00896343890618621,0.22974197814380062,-4.073319153416276,1.6308224182937385,3.096747851437673,-3.261644836587477,323.123,400,Zin.Ac,"Zinder, SH & Mah, RA. (1979) Isolation and characterisation of a thermophilic strain of Amethanosrcina unable to use H2-CO2 for methanogenesis. Appl. Env. Micro. 38, 996-1008.",NA,NA,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,NA,True,D1,50.0
396_Sch_TF_TKP,Methanothermobacter thermautotrophicus,schoolfield_two_factor_tpk,Methanogenesis,-3.189994691835764,0.7020744420069327,340.7004936517141,4.801635828659353,NA,340.5990000000096,12.98413410358404,NA,NA,0.9687020981904478,5.371755446421863,7.7689631548210425,NA,NA,schoolfield_two_factor_tpk,1,False,8,5,3,4,0.9268642271196588,1.032355200166021,0.15747130166094492,-2.6447824870980843,0.8731338772308166,1.097299058743246,-0.05270618625769763,343.23499999999996,396,Ziek.H2,"Zeikus, JG & Wolfe, RS (1972) Methanobacterium thermoautotrophicus sp. N., an anaerobic, autotrophic extreme thermophile. J. Bacter. 109, 707-713.",NA,NA,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanothermobacter,thermautotrophicus,True,D1,65.0
234_Sch_TF_TKP,Methanothermococcus okinawensis,schoolfield_two_factor_tpk,Specific Growth Rate,-2.6760101469559614,0.7582026599967808,338.7727211623976,3.468046091653944,NA,338.7003000000092,27.51986220385816,NA,NA,0.9716115523964305,17.465806916355127,20.45192980303623,NA,NA,schoolfield_two_factor_tpk,1,False,9,6,3,4,0.9879360252569211,2.1078866119942656,0.140237061548073,-20.723265837472766,1.2355352681746847,2.0780868636794327,-2.4710705363493695,335.13219999999995,234,Takai_2002_M_okinawensis,"2002,  Takai, K et al, 'Methanothermococcus okinawensis sp. nov., a thermophilic, methane-producing archaeon isolated from a Western Pacific deep-sea hydrothermal vent system', International Journal of Systematic and Evolutionary Microbiology, 52 (1089-1095)",27.47,126.53,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,okinawensis,True,D1,NA
89_Sch_TF_TKP,Methanothermococcus thermolithotrophicus,schoolfield_two_factor_tpk,Specific Growth Rate,-1.1366419365634126,0.549414548739231,335.6823957095647,2.172723047534057,NA,335.5500000000085,18.514346697079052,NA,NA,0.9658677612160523,8.968169679041011,12.481095144011242,NA,NA,schoolfield_two_factor_tpk,1,False,10,8,2,4,1.2277412935359313,2.6194584462979567,0.09513780674713056,0.46358306144281286,2.0917388926195817,3.55229891776565,1.4488676893916765,338.05199999999996,89,Huber_1982_M_thermolithotrophicus,"1982, Huber H. et al, 'Methanococeus Thermolithotrophicus, a Novel ThermophilicLithotrophic Methanogen ', Arch Microbiol 132, (47- 50)",NA,NA,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,True,D1,NA
512_Sch_TF_TKP,Microcystis aeruginosa,schoolfield_two_factor_tpk,Specific Growth Rate,-6.1867828815683765,2.0538862306515995,306.423354971241,2.143749136577216,NA,306.35000000000525,1.11986037698173,NA,NA,1.0,0.0,-275.052532250895,NA,NA,schoolfield_two_factor_tpk,1,False,4,4,0,4,NA,NA,NA,0.7343364559572559,0.4619530497828528,3.4133040063841555,-1.817178218961744,303.80765120889833,512,CT200,"Coles, J. F. & Jones, R. C. (2000). Effect of temperature on photosynthesis-light response and growth of four phytoplankton species isolated from a tidal freshwater river. J. Phycol., 36, 7-16.",NA,NA,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,aeruginosa,True,PhotosystemII,NA
513_Sch_TF_TKP,Microcystis aeruginosa,schoolfield_two_factor_tpk,Specific Growth Rate,-6.204056179147437,1.4169636392926506,304.8918771519176,2.627155225543941,NA,304.75000000000375,0.4895743755600004,NA,NA,1.0,0.0,-279.27873230487364,NA,NA,schoolfield_two_factor_tpk,1,False,4,3,1,4,NA,NA,NA,-2.209915056481817,1.6568576388842486,7.105119039158387,-1.9153022369336017,302.12464324794564,513,CT201,"Imai, H., Chang, K. H., Kusaba, M. & Nakano, S.-I. (2009). Temperature-dependent dominance of Microcystis (Cyanophyceae) species: M. aeruginosa and M. wesenbergii. J. Plankton Res., 31, 171-178.",NA,NA,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,aeruginosa,True,PhotosystemII,NA
