,Species,Species.1,Trait,E,Est_Tpk,Est_Response,Rank,Points_Before_Peak,Est_Tpk_std,Est_Response_std,E_std,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,Best_Guess,TempPref,Pathogen,Pathogen_type,Pathogen_len,Pathogen_ES,Pathogen_ES_max,Pathogen_ES_min,Pathogen_ES_median,Best_Guess_len,Best_Guess_ES,Best_Guess_ES_max,Best_Guess_ES_min,Best_Guess_ES_median,TempPref_len,TempPref_ES,TempPref_ES_max,TempPref_ES_min,TempPref_ES_median,Pathogen_type_len,Pathogen_type_ES,Pathogen_type_ES_max,Pathogen_type_ES_min,Pathogen_type_ES_median
330,46,Anabaena sp. pcc7122,Specific Growth Rate,0.493133815479379,307.25,0.402289154489,1,4,,,,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,PhotosystemII,Mesophile,Pathogen,Higher Plants,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,86.0,0.9989822938361075,1.1087947311606472,0.9011351357462066,1.0032365227198379
331,47,Anabaena spiroides,Specific Growth Rate,0.0100000000007399,310.25,0.400092016342,1,7,,,,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,PhotosystemII,Mesophile,Pathogen,Higher Plants,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,86.0,0.9989822938361075,1.1087947311606472,0.9011351357462066,1.0032365227198379
332,48,Anabaena ucrainica,Specific Growth Rate,1.3659746967025501,300.75,0.736766060555,1,8,0.809564109337138,0.134294998015148,0.292342256479538,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,PhotosystemII,Mesophile,Pathogen,Higher Plants,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,86.0,0.9989822938361075,1.1087947311606472,0.9011351357462066,1.0032365227198379
333,120,Desulfofaba gelida,Specific Growth Rate,1.0434247555855698,280.47938,0.141914730003,1,8,0.11493608007653801,0.0232302525344683,0.21750056225945302,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfofaba,C1,Mesophile,Pathogen,Higher Plants,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,8.0,0.7640486910354374,0.9821770629783829,0.5434146307484219,0.7293942410965615,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,86.0,0.9989822938361075,1.1087947311606472,0.9011351357462066,1.0032365227198379
334,449,Spiroplasma cantharicola,Specific Growth Rate,1.8156167716465903,,,1,6,5.94779293603851,1.4603403403346398,0.14554804795791002,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,,Pathogen,Higher Plants,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,,,,,,86.0,0.9989822938361075,1.1087947311606472,0.9011351357462066,1.0032365227198379
335,453,Spiroplasma citri,Specific Growth Rate,2.19219291855044,,,1,4,,,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,,Pathogen,Higher Plants,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,,,,,,86.0,0.9989822938361075,1.1087947311606472,0.9011351357462066,1.0032365227198379
336,454,Spiroplasma citri,Specific Growth Rate,2.03336363754598,,,1,4,,,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,,Pathogen,Higher Plants,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,,,,,,86.0,0.9989822938361075,1.1087947311606472,0.9011351357462066,1.0032365227198379
337,456,Spiroplasma citri,Specific Growth Rate,0.700687327610334,,,1,4,,,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,,Pathogen,Higher Plants,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,,,,,,86.0,0.9989822938361075,1.1087947311606472,0.9011351357462066,1.0032365227198379
338,73,Brevibacterium sp.,Specific Growth Rate,3.4238933745308198,,,1,18,,,,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Fermentation,,Pathogen,Higher Plants,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,,,,,,86.0,0.9989822938361075,1.1087947311606472,0.9011351357462066,1.0032365227198379
339,74,Brevibacterium sp.,Specific Growth Rate,0.01,,,1,12,,,,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Fermentation,,Pathogen,Higher Plants,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,,,,,,86.0,0.9989822938361075,1.1087947311606472,0.9011351357462066,1.0032365227198379
340,76,Brevibacterium sp. cr3/1/15,Specific Growth Rate,0.01,,,1,11,,,,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Fermentation,,Pathogen,Higher Plants,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,,,,,,86.0,0.9989822938361075,1.1087947311606472,0.9011351357462066,1.0032365227198379
341,228,Hydrogenophaga pseudoflava,Specific Growth Rate,2.58929417917391,,,1,23,,,,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,A1,,Pathogen,Higher Plants,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,8.0,0.6143130081516143,0.7860567271392773,0.4707678289719944,0.6239604246744995,,,,,,86.0,0.9989822938361075,1.1087947311606472,0.9011351357462066,1.0032365227198379
342,114,Deinococcus geothermalis,Specific Growth Rate,0.8215088503647829,320.9499,20.2847035811,1,5,0.874137655063748,1.66677464364694,0.163904784320367,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Aerobic,Thermophile,Pathogen,Higher Plants,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,86.0,0.9989822938361075,1.1087947311606472,0.9011351357462066,1.0032365227198379
343,115,Deinococcus murrayi,Specific Growth Rate,0.48379630783818894,323.5499,18.199645982699998,1,6,1.49487165224291,29.6423592928607,0.134792718973604,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Aerobic,Thermophile,Pathogen,Higher Plants,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,86.0,0.9989822938361075,1.1087947311606472,0.9011351357462066,1.0032365227198379
344,419,Ralstonia sp. phs1,Specific Growth Rate,0.5468463595394399,314.8698,18.2784181203,1,5,0.854716584605875,1.70774334228582,0.111858634749953,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Aerobic,Thermophile,Pathogen,Higher Plants,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,86.0,0.9989822938361075,1.1087947311606472,0.9011351357462066,1.0032365227198379
345,37,Aeromonas hydrophila,Specific Growth Rate,0.6495889185917421,305.8,45.5313749713,1,26,0.287845079860743,1.13321168924514,0.0341787980386812,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aerobic,Mesophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
346,180,Flavobacterium limicola,Specific Growth Rate,0.509157538914192,293.32234,2.8906771976,1,4,1.0509012513079,0.18036610461374,0.0662204289487048,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Aerobic,Mesophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
347,328,Moritella marina,Specific Growth Rate,0.8450772359501258,290.44897824099996,5.82673642349,1,5,0.42758280037517493,1.01133201953454,0.218063669978231,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,Aerobic,Mesophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
348,329,Moritella marina,Specific Growth Rate,1.12846764779841,295.875923361,12.297470197200001,1,8,0.534775457552167,1.03634454022783,0.202940837976077,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,Aerobic,Mesophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
349,394,Pseudomonas fluorescens,Specific Growth Rate,0.65391982836346,311.52502222,30.6562010589,1,11,0.46623187364239604,1.21937285597894,0.06724289649333201,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Aerobic,Mesophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
350,395,Pseudomonas fluorescens,Specific Growth Rate,0.555969440874969,302.46,34.2032646292,1,44,0.19295364728353,0.517645724509073,0.0218894379531187,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Aerobic,Mesophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
351,396,Pseudomonas putida,Specific Growth Rate,0.644079138320565,302.06,39.255001504,1,73,0.16172952729793,0.426610948824911,0.0194247019880369,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Aerobic,Mesophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
352,397,Pseudomonas sp. k104,Specific Growth Rate,0.44971764857985996,299.973,0.548491278891,1,9,0.702144030433166,0.0370289122240414,0.056442998654217,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Aerobic,Mesophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
353,247,Lactococcus lactis,Specific Growth Rate,0.649704240168478,309.5722,22.66274995,1,27,0.22017075191773802,0.41611687205691206,0.0276801861375315,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Fermentation,Mesophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
354,248,Lactococcus lactis,Specific Growth Rate,0.17204954296923197,307.85,27.5092796583,1,3,0.394732176505688,0.766464448351917,0.0754848368107654,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Fermentation,Mesophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
355,250,Lactococcus piscium,Specific Growth Rate,0.724947833349972,296.6043126,19.5881029665,1,5,0.436906905874976,2.16198121115803,0.14449226648688598,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Fermentation,Mesophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
356,184,Geobacillus caldotenax,Specific Growth Rate,1.08598948458394,335.67122927,76.1102457149,1,3,0.8022548083093101,9.090616251694179,0.27680072763818103,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Aerobic,Thermophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
357,185,Geobacillus caldotenax,Specific Growth Rate,1.04613296671623,336.89193945,52.8850706041,1,6,0.44914139199153297,2.41132027383463,0.10135249854124,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Aerobic,Thermophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
358,186,Geobacillus caldoxylosilyticus,Specific Growth Rate,0.621095074900709,341.2536,35.2087985781,1,3,0.522184632098766,1.37878509912247,0.0627066641028676,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Aerobic,Thermophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
359,187,Geobacillus stearothermophilus,Specific Growth Rate,1.42430552960547,329.8029,59.591461798199994,1,17,0.7840199945955871,7.840476449862,0.371289167322163,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Aerobic,Thermophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
360,188,Geobacillus thermodenitrificans,Specific Growth Rate,1.5831262262864398,338.9391,50.9529806665,1,5,0.583492930548567,3.49700885893879,0.169038363733822,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Aerobic,Thermophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
361,189,Geobacillus thermoleovorans,Specific Growth Rate,1.00134702099066,345.0403,14.599844776,1,4,,,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Aerobic,Thermophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
362,191,Geobacillus thermoleovorans,Specific Growth Rate,1.09870045649887,345.2463,30.837569354499998,1,4,,,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Aerobic,Thermophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
363,393,Pseudomonas aeruginosa,Specific Growth Rate,0.39396891821535707,314.13747887,28.8235138573,1,10,0.583090653329441,1.37400834748873,0.0560360324813096,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Aerobic,Thermophile,Pathogen,Fish,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,19.0,0.7514842415536949,0.9290458148131703,0.5924560299782242,0.65391982836346
