,Species,Model_name,Trait,B0,E,T_pk,E_D,E_D_L,Est_Tpk,Max_response,Slope,Intercept,R_Squared,AIC,BIC,Delta_AIC,Delta_BIC,Best_Type,Rank,Corrected,Number_Of_Data_Points,Points_Before_Peak,Points_After_Peak,Number_Of_Variables,Tpk_std,Response_std,E_std,B0_est,E_est,E_D_est,E_D_L_est,T_pk_est,FinalID,OriginalID,Citation,Latitude,Longitude,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,OptimalConditions,Best_Guess,ConLabGrowthTemp
610_Sch_TF_TKP,Microcystis aeruginosa,schoolfield_two_factor_tpk,Specific Growth Rate,-1.759982399363874,0.45798746196624074,304.70837022842056,4.162553537777014,NA,304.65,1.14791525425,NA,NA,0.9873961951739312,-31.455973335296697,-31.408783773126196,NA,NA,schoolfield_two_factor_tpk,1,False,5,3,2,4,0.6939658637068734,0.3963170446671525,0.09466490954885043,-0.15119505200162572,2.8944452983076125,4.460156240902661,-5.788890596615225,305.15,610,CT476,Nalewajko & Murphy (2001),NA,NA,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,aeruginosa,True,PhotosystemII,NA
527_Sch_TF_TKP,Microcystis wesenbergii,schoolfield_two_factor_tpk,Specific Growth Rate,-2.60169438514176,0.22535017314574657,309.9035005775547,221.28145455413423,NA,309.75,0.229736050091,NA,NA,0.5873344150738696,0.0,-23.174897048087963,NA,NA,schoolfield_two_factor_tpk,1,False,4,4,0,4,NA,NA,NA,-1.3104372379621512,1.8529311674292455,9.913883655356718,-5.492758694359952,307.3159501363121,527,CT203,"Imai, H., Chang, K. H., Kusaba, M. & Nakano, S.-I. (2009). Temperature-dependent dominance of Microcystis (Cyanophyceae) species: M. aeruginosa and M. wesenbergii. J. Plankton Res., 31, 171-178.",NA,NA,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,wesenbergii,True,PhotosystemII,NA
514_Sch_TF_TKP,Moritella abyssi,schoolfield_two_factor_tpk,Specific Growth Rate,0.9169946304402425,1.4947730842527533,277.54174681809394,3.4628212128590867,NA,277.46452,3.88185954073,NA,NA,0.9607275567335324,-14.648705434659139,-11.66258254797804,NA,NA,schoolfield_two_factor_tpk,1,False,9,1,8,4,0.5849719629610046,0.7942997967861926,1.3011763044175233,-3.588201850191511,1.7986261423716545,2.1006945710867018,-3.597252284743309,277.61460999999997,514,ying_2003_2_2693T,"Xu, Y., Nogi, Y., Kato, C., Liang, Z., Ruger, H. J., De Kegel, D., & Glansdorff, N. (2003). Moritella profunda sp. nov. and Moritella abyssi sp. nov., two psychropiezophilic organisms isolated from deep Atlantic sediments. International Journal of Systematic and Evolutionary Microbiology, 53(2), 533-538.",5.37,-19.58,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,abyssi,True,Aerobic,NA
178_Sch_TF_TKP,Moritella marina,schoolfield_two_factor_tpk,Specific Growth Rate,-0.33063058740211737,0.8450772359501257,290.5303413075881,16.296096203089952,NA,290.448978241,5.82673642349,NA,NA,0.917231130531722,-5.216071499364785,-2.8188637909656062,NA,NA,schoolfield_two_factor_tpk,1,False,8,5,3,4,0.4275828003751754,1.0113320195345412,0.21806366997823143,-1.113766536439787,0.6767311321913227,1.0567972827092202,-1.3534622643826455,286.99016198,178,Mohr_1980_v_marinus_ATCC15381,"Mohr, P.W and Krawiec, S. 'Temperature Characteristics and Arrhenius Plots for Nominal Psychrophiles, Mesophiles and Thermophiles', Journal of General Microbiology 121 (311-317)",NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,marina,True,Aerobic,NA
179_Sch_TF_TKP,Moritella marina,schoolfield_two_factor_tpk,Specific Growth Rate,-0.9156510804809057,1.1284676477984072,296.02455321647443,4.654833990955767,NA,295.875923361,12.2974701972,NA,NA,0.9491793480313523,4.762019859994866,8.75149622398672,NA,NA,schoolfield_two_factor_tpk,1,False,11,8,3,4,0.5347754575521675,1.0363445402278333,0.20294083797607665,2.225742060894577,0.8422483335837341,1.4333912992418685,0.03964937677624414,295.81335361,179,Mohr_1980_v_marinus_ATCC15382,"Mohr, P.W and Krawiec, S. 'Temperature Characteristics and Arrhenius Plots for Nominal Psychrophiles, Mesophiles and Thermophiles', Journal of General Microbiology 121 (311-317)",NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,marina,True,Aerobic,NA
513_Sch_TF_TKP,Moritella profunda,schoolfield_two_factor_tpk,Specific Growth Rate,1.5139868066448692,0.010000009618402972,275.0958608658802,8.638245241270178,NA,275.01007,4.55317793878,NA,NA,0.9999734668494499,-104.32008277921943,-99.89554953027942,NA,NA,schoolfield_two_factor_tpk,1,False,12,0,12,4,9.16638588990954,1.8142009374349386,0.07511149490962805,-4.281348994582477,0.6,0.6899912161310924,-1.2,275.11006999999995,513,ying_2003_2674T,"Xu, Y., Nogi, Y., Kato, C., Liang, Z., Ruger, H. J., De Kegel, D., & Glansdorff, N. (2003). Moritella profunda sp. nov. and Moritella abyssi sp. nov., two psychropiezophilic organisms isolated from deep Atlantic sediments. International Journal of Systematic and Evolutionary Microbiology, 53(2), 533-538.",5.37,-19.58,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,profunda,True,Aerobic,NA
528_Sch_TF_TKP,N-fixing unicellular cyanobacterium strain a 2.5,schoolfield_two_factor_tpk,Specific Growth Rate,-8.6896859105342,2.207390011425807,302.6585239525788,29.9995602349211,NA,302.55,1.44646026395,NA,NA,0.8467506957348205,-15.831097062566144,-14.101546317289579,NA,NA,schoolfield_two_factor_tpk,1,False,7,5,2,4,0.3361937292544487,0.8214421498779259,0.9510009971791885,-2.412824912457247,1.0228398059104589,1.9309611309038066,-1.2272542449118444,301.0710959282335,528,CT206,"Falc??n, L. I., Pluvinage, S. & Carpenter, E. J. (2005). Growth kinetics of marine unicellular N2-fixing cyanobacterial isolates in continuous culture in relation to phosphorus and temperature. Mar. Ecol. Prog. Ser., 285, 3-9.",12.31,-56.04,Bacteria,Cyanobacteria,NA,NA,NA,NA,NA,True,PhotosystemII,NA
529_Sch_TF_TKP,N-fixing unicellular cyanobacterium strain p-3,schoolfield_two_factor_tpk,Specific Growth Rate,-7.587461500660673,1.897452501040678,302.6880607461477,30.78619693910144,NA,302.55,1.22855169618,NA,NA,0.8028283003580969,-16.154588943867807,-14.425038198591242,NA,NA,schoolfield_two_factor_tpk,1,False,7,5,2,4,0.3884370097871192,2.9307687660298245,1.0162426622267149,-2.525648647508085,1.055449020856903,1.1040940160413746,0.9989614076622649,303.15,529,CT207,"Falc??n, L. I., Pluvinage, S. & Carpenter, E. J. (2005). Growth kinetics of marine unicellular N2-fixing cyanobacterial isolates in continuous culture in relation to phosphorus and temperature. Mar. Ecol. Prog. Ser., 285, 3-9.",22.76,-158.01,Bacteria,Cyanobacteria,NA,NA,NA,NA,NA,True,PhotosystemII,NA
530_Sch_TF_TKP,N-fixing unicellular cyanobacterium strain p-7,schoolfield_two_factor_tpk,Specific Growth Rate,-46.649846744391965,11.664898055045242,301.6663844645778,25.99427359152252,NA,301.55,0.649363069187,NA,NA,0.9544910307034994,-35.60955472718132,-33.88000398190475,NA,NA,schoolfield_two_factor_tpk,1,False,7,4,3,4,0.1123153774097097,0.14049194465635634,4.349712582461382,-2.575731143368408,0.8684848326057998,1.2511760728876389,2.17576862132106,300.58876446029717,530,CT208,"Falc??n, L. I., Pluvinage, S. & Carpenter, E. J. (2005). Growth kinetics of marine unicellular N2-fixing cyanobacterial isolates in continuous culture in relation to phosphorus and temperature. Mar. Ecol. Prog. Ser., 285, 3-9.",22.76,-158.01,Bacteria,Cyanobacteria,NA,NA,NA,NA,NA,True,PhotosystemII,NA
386_Sch_TF_TKP,Natrialba asiatica,schoolfield_two_factor_tpk,Specific Growth Rate,0.523233547245541,0.38558581505706147,317.0006027325912,2.0084801485030743,NA,316.9448,13.1361194641,NA,NA,0.9831461296375722,-27.762024099934344,-22.22177309442329,NA,NA,schoolfield_two_factor_tpk,1,False,15,11,4,4,0.4216993715908062,0.2824329490091511,0.03468797230092942,1.8859053351182842,3.461639294250974,5.668865209300914,1.5083105461631843,318.34569999999997,386,Nab_asiatica,"2005, J. L. Robinson and B. Pyzyna and R. G. Atrasz and C. A. Henderson and K. L. Morrill and A. M. Burd and E. DeSoucy and R. E. Fogleman and J. B. Naylor and S. M. Steele and D. R. Elliott and K. J. Leyva and R. F. Shand, 'Growth Kinetics of Extremely Halophilic Archaea (Family Halobacteriaceae) as Revealed by Arrhenius Plots'. Journal of Bacteriology, 187(3),pp923-929",NA,NA,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,asiatica,True,Aerobic,41.0
387_Sch_TF_TKP,Natrinema pellirubrum,schoolfield_two_factor_tpk,Specific Growth Rate,0.8359597174241126,0.2960622735525378,324.74337649678375,3.537488304185942,NA,324.676,15.583624473,NA,NA,0.9928135231816994,-39.977330486330274,-33.52547169684945,NA,NA,schoolfield_two_factor_tpk,1,False,18,15,3,4,0.2857551399363398,0.16951080035218355,0.010561338107752137,1.8334386962195437,3.5714026940395556,5.659387350384399,1.210264200227881,324.3578,387,Nnm_pellirubrum,"2005, J. L. Robinson and B. Pyzyna and R. G. Atrasz and C. A. Henderson and K. L. Morrill and A. M. Burd and E. DeSoucy and R. E. Fogleman and J. B. Naylor and S. M. Steele and D. R. Elliott and K. J. Leyva and R. F. Shand, 'Growth Kinetics of Extremely Halophilic Archaea (Family Halobacteriaceae) as Revealed by Arrhenius Plots'. Journal of Bacteriology, 187(3),pp923-929",NA,NA,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,True,Aerobic,41.0
388_Sch_TF_TKP,Natronobacterium gregoryi,schoolfield_two_factor_tpk,Specific Growth Rate,0.38776506582550546,0.40923319410422065,319.05961366095346,2.168292602327342,NA,318.9676,14.5771105413,NA,NA,0.983632468320041,-23.120829749666203,-17.2578861384673,NA,NA,schoolfield_two_factor_tpk,1,False,16,12,4,4,0.41035300656882795,0.4071045532414615,0.0352152607287413,1.7707401020039795,3.0112680215454235,5.065270951846139,1.1610676646523297,320.2546,388,Nbt_gregoryi,"2005, J. L. Robinson and B. Pyzyna and R. G. Atrasz and C. A. Henderson and K. L. Morrill and A. M. Burd and E. DeSoucy and R. E. Fogleman and J. B. Naylor and S. M. Steele and D. R. Elliott and K. J. Leyva and R. F. Shand, 'Growth Kinetics of Extremely Halophilic Archaea (Family Halobacteriaceae) as Revealed by Arrhenius Plots'. Journal of Bacteriology, 187(3),pp923-929",NA,NA,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronobacterium,gregoryi,True,Aerobic,41.0
389_Sch_TF_TKP,Natronococcus occultus,schoolfield_two_factor_tpk,Specific Growth Rate,-0.38802657872339236,0.6083908963299589,319.1178965794621,1.0922171331051747,NA,319.0631,12.4253656818,NA,NA,0.9735777773285526,-21.675932244973346,-15.509865524692266,NA,NA,schoolfield_two_factor_tpk,1,False,17,12,5,4,0.6520287652634493,1.8253108247542507,0.11768538918234138,1.6321539387178332,2.8964043718763626,8.59315999988355,1.4575599554255034,318.2836,389,Ncc_occultus,"2005, J. L. Robinson and B. Pyzyna and R. G. Atrasz and C. A. Henderson and K. L. Morrill and A. M. Burd and E. DeSoucy and R. E. Fogleman and J. B. Naylor and S. M. Steele and D. R. Elliott and K. J. Leyva and R. F. Shand, 'Growth Kinetics of Extremely Halophilic Archaea (Family Halobacteriaceae) as Revealed by Arrhenius Plots'. Journal of Bacteriology, 187(3),pp923-929",NA,NA,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronococcus,occultus,True,Aerobic,41.0
390_Sch_TF_TKP,Natronomonas pharaonis,schoolfield_two_factor_tpk,Specific Growth Rate,-0.39612399715433344,0.5774494709472517,318.21600130732696,1.7644941121001279,NA,318.1038,14.5944899355,NA,NA,0.9826977932887877,-23.47123545015489,-17.019376660674066,NA,NA,schoolfield_two_factor_tpk,1,False,18,11,7,4,0.40443509986161486,0.28583495287716165,0.04748703106673106,1.679978385767306,2.21280976679935,4.447346429200289,0.2667413946278625,318.2286,390,Nmn_pharaonis,"2005, J. L. Robinson and B. Pyzyna and R. G. Atrasz and C. A. Henderson and K. L. Morrill and A. M. Burd and E. DeSoucy and R. E. Fogleman and J. B. Naylor and S. M. Steele and D. R. Elliott and K. J. Leyva and R. F. Shand, 'Growth Kinetics of Extremely Halophilic Archaea (Family Halobacteriaceae) as Revealed by Arrhenius Plots'. Journal of Bacteriology, 187(3),pp923-929",NA,NA,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Natronomonas,pharaonis,True,Aerobic,41.0
391_Sch_TF_TKP,Natronorubrum bangense,schoolfield_two_factor_tpk,Specific Growth Rate,0.06439701931994612,0.45436389558083246,318.8647416369714,2.2506322703910286,NA,318.7757,13.5372784674,NA,NA,0.9949729090075932,-38.285966416818745,-32.74571541130769,NA,NA,schoolfield_two_factor_tpk,1,False,15,12,3,4,0.22663095552025403,0.2756480989447969,0.02520438833213732,1.6522215017686421,2.433460795702185,10.83987402762735,0.7283065615459572,316.28319999999997,391,Nrr_bangense,"2005, J. L. Robinson and B. Pyzyna and R. G. Atrasz and C. A. Henderson and K. L. Morrill and A. M. Burd and E. DeSoucy and R. E. Fogleman and J. B. Naylor and S. M. Steele and D. R. Elliott and K. J. Leyva and R. F. Shand, 'Growth Kinetics of Extremely Halophilic Archaea (Family Halobacteriaceae) as Revealed by Arrhenius Plots'. Journal of Bacteriology, 187(3),pp923-929",NA,NA,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronorubrum,bangense,True,Aerobic,41.0
356_Sch_TF_TKP,Nitrosotalea sp. nd2,schoolfield_two_factor_tpk,Specific Growth Rate,-3.2900779340705624,0.6024778523362746,310.04258454092326,5.191690456592801,NA,309.9312,0.691471437652,NA,NA,0.8893923270821739,-33.98769370648129,-31.59048599808211,NA,NA,schoolfield_two_factor_tpk,1,False,8,5,3,4,1.3052395674866804,0.5059943449325933,0.18750727444567092,-1.1650598308273374,1.508521662668794,1.8467114387662835,-3.017043325337588,308.19739999999996,356,LM_Nd2,"2014, Laura E. Lehtovirta-Morley and Chaorong Ge and Jenna Ross and Huaiying Yao and Graeme W. Nicol and James I. Prosser, 'Characterisation of terrestrial acidophilic archaeal ammonia oxidisers and their inhibition and stimulation by organic compounds'. FEMS Microbiology Ecology, 89(3),pp542-552",NA,NA,Archaea,Thaumarchaeota,NA,NA,NA,Candidatus Nitrosotalea,NA,True,AmmoniaOxidation,37.0
152_Sch_TF_TKP,Nocardioides sp. k44,schoolfield_two_factor_tpk,Specific Growth Rate,-3.681351948552594,0.8152557070658379,297.2473180954165,2.263135128561082,NA,297.189,0.266847460555,NA,NA,0.8166472537963408,-71.88845077133601,-67.463917522396,NA,NA,schoolfield_two_factor_tpk,1,False,12,6,6,4,1.3385068906096713,0.051748820146700576,0.299375639573438,-1.4779886816297834,1.041265103215275,2.2026853006686085,-2.08253020643055,292.811,152,Mannisto_2002_k44,"2002, Mannisto, M.K. and Puhakka, J.A., 'Psychrotolerant and microaerophilic bacteria in boreal groundwater', Microbial Ecology, 41 (9-16)",60.51,25.16,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA,True,Aerobic,NA
585_Sch_TF_TKP,Oscillatoria e17,schoolfield_two_factor_tpk,Specific Growth Rate,-2.8864337344029307,0.6072551732814113,293.29923943515195,2.4602192770257445,NA,293.15,0.247006388156,NA,NA,0.9375374951175169,-46.57242407226575,-44.84287332698918,NA,NA,schoolfield_two_factor_tpk,1,False,7,4,3,4,1.5763119433228547,0.04308687607119162,0.24449045959316748,-1.6115200736280033,1.2172953745832713,2.3471388260606707,-2.4345907491665426,288.15,585,CT447,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.0,-94.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Oscillatoria,NA,True,PhotosystemII,NA
604_Sch_TF_TKP,Oscillatoria o-salt,schoolfield_two_factor_tpk,Specific Growth Rate,-3.7340317582607345,0.8712981867537253,295.73368438696616,7.932169549698582,NA,295.65,0.35883612445,NA,NA,0.9610586989802076,-45.711359981079696,-43.98180923580313,NA,NA,schoolfield_two_factor_tpk,1,False,7,4,3,4,2.477252208838949,0.9994560020906761,0.21128912885875098,-1.5608763410566766,0.6978286371125999,0.764819068746646,-1.3956572742251998,293.15,604,CT466,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",-78.0,166.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Oscillatoria,NA,True,PhotosystemII,NA
598_Sch_TF_TKP,Oscillatoria o201,schoolfield_two_factor_tpk,Specific Growth Rate,-3.8058924040704407,2.0983691761144714,285.0759983353595,2.684465531917564,NA,284.95,0.201982413239,NA,NA,0.7912204969090707,-42.031619201351056,-40.302068456074494,NA,NA,schoolfield_two_factor_tpk,1,False,7,2,5,4,2.33892295191505,0.17987559560164787,1.5697300114944686,-2.193349527561431,1.4177127350498484,2.8986021003475373,-1.7725293669283726,283.4369110966201,598,CT460,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",55.0,-77.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Oscillatoria,NA,True,PhotosystemII,NA
536_Sch_TF_TKP,Oscillatoria sp.,schoolfield_two_factor_tpk,Specific Growth Rate,-1.1171668293919548,0.30480588867983816,308.1318285464499,85.71406427529037,NA,NA,NA,NA,NA,0.8417417196212726,0.0,-12.328199662071373,NA,NA,schoolfield_two_factor_tpk,1,False,4,4,0,4,NA,NA,NA,-1.0890502463364904,1.229967230994919,85.71406427529037,-4.743012698842881,298.5781298744668,536,CT235,"Coles, J. F. & Jones, R. C. (2000). Effect of temperature on photosynthesis-light response and growth of four phytoplankton species isolated from a tidal freshwater river. J. Phycol., 36, 7-16.",NA,NA,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Oscillatoria,NA,True,PhotosystemII,NA
12_Sch_TF_TKP,Palaeococcus helgesonii,schoolfield_two_factor_tpk,Specific Growth Rate,-5.429607031611518,0.9236334123934498,351.1997558108921,4.182976433203505,NA,351.0923,20.8754779636,NA,NA,0.9662808794932516,10.65403488945034,12.383585634726906,NA,NA,schoolfield_two_factor_tpk,1,False,7,5,2,4,1.064827771288553,2.5224004928510784,0.2230773278242269,0.47439397754702844,1.3330398858666739,2.5914514265822053,-2.6660797717333478,348.0467,12,Amend_2003_P_helgesonii,"Amend, J. P., Meyer-Dombard, D. R., Sheth, S. N., Zolotova, N., & Amend, A. C. (2003). Palaeococcus helgesonii sp. nov., a facultatively anaerobic, hyperthermophilic archaeon from a geothermal well on Vulcano Island, Italy. Archives of Microbiology, 179(6), 394-401.",38.41,14.95,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Palaeococcus,helgesonii,True,C19,80.0
116_Sch_TF_TKP,Pelotomaculum thermopropionicum,schoolfield_two_factor_tpk,Specific Growth Rate,-13.57114544555673,2.056561793539273,328.07821948267923,4.586471023268212,NA,328.0234,1.57986468959,NA,NA,0.9438651648942935,-29.688011223299966,-26.701888336618868,NA,NA,schoolfield_two_factor_tpk,1,False,9,4,5,4,1.112341345677068,0.31560894948301016,0.8899558798466779,-5.444499876726118,0.52600575164784,0.9142019461955491,-1.05201150329568,328.5626,116,Imachi_2002,"2002, Imachi, H. et al, 'Pelotomaculum thermopropionicum gen. nov., sp. nov., an anaerobic, thermophilic, syntrophic propionate-oxidizing bacterium', International Journal of Systematic and Evolutionary Microbiology 52 (1729-1735)",NA,NA,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,thermopropionicum,True,Fermentation,NA
143_Sch_TF_TKP,Peptoclostridium paradoxum,schoolfield_two_factor_tpk,Specific Growth Rate,-6.992595903457316,0.842442533638535,329.66317132443174,8.301605416233206,NA,329.5821,0.380490304335,NA,NA,0.9890035163030985,-124.90371712037177,-119.36346611486071,NA,NA,schoolfield_two_factor_tpk,1,False,15,11,4,4,0.1950655274517189,0.008344537123521279,0.04421486174859267,-3.102694070578791,1.1064534162295838,1.4722386811108104,0.2729332553888302,328.518,143,Li_1993_YT_C_paradoxum,"Li, Y., Mandelco, L., & Wiegel, J. (1993). Isolation and Characterization of a Moderately Thermophilic Anaerobic Alkaliphile, Clostridium paradoxum sp. nov. International Journal of Systematic Bacteriology, 43(3), 450-460.",NA,NA,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptoclostridium,paradoxum,True,Fermentation,NA
